Tahun;Kode_BLU;Nama_BLU;Pendapatan_akhir;Pendapatan_tengah;Subrumpun;Wilayah;Inflasi_maret;PDRB;Pertumbuhan_ekonomi;Kebijakan_fiskal;BI_Rate;Suku_Bunga;Tingkat_Kemiskinan;Tingkat_Pengangguran
2021;677509;UNIVERSITAS NEGERI YOGYAKARTA;6.34662E+11;3.55467E+11;PTN;Di Yogyakarta;0.2;1.49E+14;5.53;3;14269;3.5;12.8;4.28
2021;677511;UNIVERSITAS NEGERI SURABAYA;3.12385E+11;1.22123E+11;PTN;Jawa Timur;1.29;6.06E+14;7.06;3;14269;3.5;11.4;5.74
2021;677512;UNIVERSITAS BRAWIJAYA;1.25781E+12;4.52954E+11;PTN;Jawa Timur;1.29;6.06E+14;7.06;3;14269;3.5;11.4;5.74
2021;677517;UNIVERSITAS TANJUNGPURA;3.35595E+11;1.23606E+11;PTN;Kalimantan Barat;-0.16;5.75E+13;10.81;3;14269;3.5;7.15;5.82
2021;677519;UNIVERSITAS SAM RATULANGI;2.1774E+11;97423515644;PTN;Sulawesi Utara;0.17;2.25E+13;8.49;3;14269;3.5;7.77;7.28
2021;677521;UNIVERSITAS NEGERI GORONTALO;1.68108E+11;47127342281;PTN;Gorontalo;1.44;1.09E+13;3.43;3;14269;3.5;15.41;3.41
2021;677523;UNIVERSITAS NEGERI MAKASSAR;2.50363E+11;93253546010;PTN;Sulawesi Selatan;0.36;1.36E+14;7.7;3;14269;3.5;8.78;5.72
2021;677526;UNIVERSITAS UDAYANA;5.94352E+11;2.47684E+11;PTN;Bali;2.22;2.20E+14;-2.47;3;14269;3.5;4.53;5.37
2021;677529;UNIVERSITAS BENGKULU;1.63794E+11;66947073951;PTN;Bengkulu;2.42;7.96E+13;6.41;3;14269;3.5;14.43;3.65
2021;677530;UNIVERSITAS PENDIDIKAN GANESHA;1.20857E+11;49189326077;PTN;Bali;2.22;2.20E+14;-2.47;3;14269;3.5;4.53;5.37
2021;677531;UNIVERSITAS TERBUKA;1.17353E+12;5.36419E+11;PTN;Banten;0.64;1.64E+14;4.49;3;14269;3.5;6.66;9.01
2021;677557;UNIVERSITAS NEGERI JAKARTA;3.72836E+11;1.61418E+11;PTN;Dki Jakarta;1.53;7.21E+14;3.55;3;14269;3.5;4.72;8.5
2021;677558;UNIVERSITAS JENDERAL SUDIRMAN;2.66327E+11;81051864681;PTN;Jawa Tengah;1.47;1.42E+15;5.89;3;14269;3.5;11.79;5.95
2021;677562;UNIVERSITAS JEMBER;3.72701E+11;1.91039E+11;PTN;Jawa Timur;1.29;6.06E+14;7.06;3;14269;3.5;11.4;5.74
2021;677563;UNIVERSITAS NEGERI MALANG;4.24934E+11;1.90231E+11;PTN;Jawa Timur;1.29;6.06E+14;7.06;3;14269;3.5;11.4;5.74
2021;677565;UNIVERSITAS JAMBI;2.27844E+11;96879201186;PTN;Jambi;0.33;5.72E+13;3.7;3;14269;3.5;8.09;4.76
2021;677567;UNIVERSITAS MULAWARMAN;2.52786E+11;1.12217E+11;PTN;Kalimantan Timur;0.2;1.71E+14;5.62;3;14269;3.5;6.54;6.81
2021;677570;UNIVERSITAS SYIAH KUALA;4.13918E+11;1.30404E+11;PTN;Aceh;2.24;1.77E+14;-0.46;3;14269;3.5;15.33;6.3
2021;677573;UNIVERSITAS SULTAN AGENG TIRTAYASA;2.03111E+11;76091889097;PTN;Banten;0.64;1.64E+14;4.49;3;14269;3.5;6.66;9.01
2021;677602;POLITEKNIK MANUFAKTUR NEGERI BANDUNG;15936324349;7040101493;Vokasi;Jawa Barat;1.77;5.47E+14;1.79;3;14269;3.5;8.4;8.92
2021;677606;POLITEKNIK NEGERI MALANG;1.44918E+11;53262329372;Vokasi;Jawa Timur;1.29;6.06E+14;7.06;3;14269;3.5;11.4;5.74
2021;679330;RUMKIT BHAYANGKARA BANDA ACEH;7273076752;3068832132;RS Polri;Aceh;2.24;1.77E+14;-0.46;3;14269;3.5;15.33;6.3
2021;679457;RUMKIT BHAYANGKARA BENGKULU;58460780564;10476787760;RS Polri;Bengkulu;2.42;7.96E+13;6.41;3;14269;3.5;14.43;3.65
2021;679571;RUMKIT BHAYANGKARA INDRAMAYU;48322246946;13498048201;RS Polri;Jawa Barat;1.77;5.47E+14;1.79;3;14269;3.5;8.4;8.92
2021;679614;RUMKIT BHAYANGKARA NGANJUK;75663433776;21686632832;RS Polri;Jawa Timur;1.29;6.06E+14;7.06;3;14269;3.5;11.4;5.74
2021;679621;RUMKIT BHAYANGKARA TULUNGAGUNG;1.03623E+11;34989580887;RS Polri;Jawa Timur;1.29;6.06E+14;7.06;3;14269;3.5;11.4;5.74
2021;679635;RUMKIT BHAYANGKARA LUMAJANG;65615560503;29651901113;RS Polri;Jawa Timur;1.29;6.06E+14;7.06;3;14269;3.5;11.4;5.74
2021;679986;RUMKIT BHAYANGKARA YOGYAKARTA;52572721936;14861403091;RS Polri;Di Yogyakarta;0.2;1.49E+14;5.53;3;14269;3.5;12.8;4.28
2021;683499;BADAN PENGUSAHAAN KAWASAN PERDAGANGAN BEBAS DAN PELABUHAN BEBAS SABANG;1845942600;950945896;KAWASAN;Aceh;2.24;1.77E+14;-0.46;3;14269;3.5;15.33;6.3
2021;691117;LEMBAGA PENGELOLA DANA PENDIDIKAN;4.51022E+12;1.9037E+12;PENGELOLA DANA;Dki Jakarta;1.53;7.21E+14;3.55;3;14269;3.5;4.72;8.5
2021;15514;RS PUSAT OTAK NASIONAL;2.98103E+11;1.2E+11;RS Kemenkes;Dki Jakarta;1.53;7.21E+14;3.55;3;14269;3.5;4.72;8.5
2021;51159;AKADEMI PENERBANGAN INDONESIA BANYUWANGI;30287814625;9513971865;Vokasi;Jawa Timur;1.29;6.06E+14;7.06;3;14269;3.5;11.4;5.74
2021;51447;RUMKIT BHAYANGKARA PUSDIK BRIMOB LEMDIKLAT POLRI;21565524755;7629506656;RS Polri;Jawa Timur;1.29;6.06E+14;7.06;3;14269;3.5;11.4;5.74
2021;55925;RUMKIT BHAYANGKARA HASTA BRATA BATU;48540378179;10603991388;RS Polri;Jawa Timur;1.29;6.06E+14;7.06;3;14269;3.5;11.4;5.74
